# Hubbard model DMRG. nmax=3, μ0=0.0.
# L; J; E; deltaE_g^+; deltaE_g^-; nVariance; Γ [calculated 2025-02-04T11:28:04.028]
10; 0.251010101010101; -2.0335479558959726; 0.2733820847748545; 0.1250837180337423; [0.20015877738401855, 0.31417773556236317, 0.3321735425004648, 0.33706304519288754, 0.3387313112477546, 0.33873131144984936, 0.3370630456662691, 0.3321735427140997, 0.31417773546944927, 0.20015877658160508]; [0.6651322728544581, 0.5003680708245077]
10; 0.2545454545454545; -2.083871107340025; 0.26730226633497534; 0.12167018015875541; [0.20403425700471045, 0.31877463559819375, 0.33686702445575967, 0.34173917811949917, 0.34339613306998285, 0.3433961332961579, 0.34173917873264403, 0.33686702475041397, 0.31877463550054164, 0.20403425602545955]; [0.6725692092812299, 0.5098048579570216]
10; 0.2580808080808081; -2.1345103229357854; 0.2612860207262122; 0.11817450575192279; [0.2078603683540604, 0.32327678476048605, 0.3414556252702414, 0.3463054619070727, 0.34794902402308336, 0.34794902431762, 0.3463054626810613, 0.3414556256955268, 0.32327678465274423, 0.2078603671606899]; [0.6797613861532078, 0.5189560883327874]
10; 0.26161616161616164; -2.185455181782499; 0.25532974403623765; 0.11460039220040308; [0.21163507196431197, 0.32768460064506355, 0.3459408202354701, 0.3507639176128161, 0.35239224198993657, 0.35239224236827127, 0.3507639185414637, 0.34594082078543, 0.3276846005423284, 0.21163507057357767]; [0.6867161226970699, 0.527825790359752]
10; 0.26515151515151514; -2.2366956076010194; 0.24942997053309868; 0.11095140171092188; [0.21535656952410076, 0.33199873776363154, 0.35032429552620226, 0.35511675789711283, 0.3567282264444429, 0.3567282267213183, 0.3551167586192949, 0.35032429591012115, 0.3319987377183249, 0.2153565686414206]; [0.6934409531213592, 0.5364189020042204]
10; 0.2686868686868687; -2.288221867330384; 0.24358337596488022; 0.107230958686658; [0.21902329652583152, 0.3362200623697087, 0.354607914860779, 0.3593663486049119, 0.3609595590385932, 0.3609595594250463, 0.35936634960607594, 0.35460791543987, 0.336220062342685, 0.21902329535007625]; [0.6999435405043569, 0.5447411230279653]
10; 0.2722222222222222; -2.340024568107413; 0.23778677940449722; 0.10344234840481414; [0.22263391162714086, 0.34034962806376323, 0.3587936902690889, 0.36351517923619037, 0.3650889319800672, 0.36508893243456764, 0.363515180425112, 0.3587936909805818, 0.3403496280754077, 0.22263391033862656]; [0.7062316212284366, 0.5527987736768184]
10; 0.27575757575757576; -2.392094652745735; 0.23203714371725104; 0.09958871696745364; [0.22618728675314548, 0.3443886522498709, 0.36288375295400344, 0.3675658299386233, 0.3691191150940174, 0.3691191156106781, 0.3675658312955432, 0.3628837537898504, 0.34438865225729276, 0.2261872853595418]; [0.7123129337058475, 0.5605986703837339]
10; 0.2792929292929293; -2.4444233939913897; 0.22633157490490152; 0.0956730722774517; [0.22968249526398976, 0.34833849387247406, 0.3668803277941777, 0.37152094536979763, 0.37305292913890664, 0.3730529298122789, 0.3715209470889327, 0.3668803289162943, 0.34833849394447447, 0.22968249358701676]; [0.7181951702478199, 0.568148009022388]
10; 0.2828282828282828; -2.497002387763651; 0.22066732045992232; 0.09169828587584927; [0.23311879947611813, 0.3522006323442093, 0.3707857103601, 0.3753832114419309, 0.3768932218376051, 0.37689322255475566, 0.37538321327595625, 0.3707857115869584, 0.35220063247804645, 0.2331187977843514]; [0.7238859328662259, 0.5754542674158556]
10; 0.2863636363636364; -2.5498235455141915; 0.21504176689489007; 0.08766709555969232; [0.23649563882867464, 0.35597664829654385, 0.3746022452853217, 0.37915533275515756, 0.3806428464370386, 0.38064284722149644, 0.3791553347859191, 0.37460224669296216, 0.3559766484846123, 0.23649563704650545]; [0.7293926939864921, 0.5825251109668793]
10; 0.2898989898989899; -2.602879085906217; 0.20945243656736912; 0.0835821086010462; [0.239812616832616, 0.35966820531884003, 0.37833230796029005, 0.3828400150865352, 0.38430464383939866, 0.38430464486708793, 0.38284001775672705, 0.37833231000216405, 0.3596682055872009, 0.23981261450074565]; [0.7347227664112717, 0.5893683199643146]
