# Fit results on Γ. Minimum size considered: LMin = 30.
# J, rMin, rMax, K_∞, e_K_∞, chi2n
0.3357142857142857, 6, 18, 0.3346187945415679, 0.0015892877564681995, 10.029274864250155
0.3357142857142857, 8, 12, 0.34321194076073946, 0.006258266340746098, 0.6051789190471916
0.3357142857142857, 8, 14, 0.32903660103742044, 0.004048440178563975, 3.7503895599995425
0.3357142857142857, 8, 16, 0.3141944741666424, 0.003156276445975889, 13.33015940182503
0.3357142857142857, 8, 18, 0.31434517599065276, 0.002749341744170702, 5.127394350119027
0.34285714285714286, 2, 12, 0.4327345299309217, 0.0004348962628894753, 6.078044027463378
0.34285714285714286, 2, 14, 0.4312634699821445, 0.00034194914589449703, 21.49025905953609
0.34285714285714286, 2, 16, 0.4271399278952968, 0.0003036297226635347, 171.77276868314007
0.34285714285714286, 2, 18, 0.42593952059304446, 0.0002941982248228005, 672.5227582372974
0.34285714285714286, 4, 12, 0.3796230290414966, 0.0012415963308604365, 2.5382918852185345
0.34285714285714286, 4, 14, 0.3710421537962495, 0.0009546244614835559, 16.114464149302563
0.34285714285714286, 4, 16, 0.36352909710410497, 0.0008433129949970959, 40.35828781456426
0.34285714285714286, 4, 18, 0.3606435742860337, 0.0007854548648344069, 20.193054976171826
0.34285714285714286, 6, 12, 0.35319353106992835, 0.0028457219022282555, 0.9850706083435625
0.34285714285714286, 6, 14, 0.3418390660308339, 0.0020797883307633663, 6.240531433696816
0.34285714285714286, 6, 16, 0.3316811310213084, 0.0017564371570393993, 16.12257226574126
0.34285714285714286, 6, 18, 0.329322284187309, 0.0015841801880670363, 7.125105485433473
0.34285714285714286, 8, 12, 0.33775197434897475, 0.006169205085759581, 0.35412761340639465
0.34285714285714286, 8, 14, 0.32426414954131805, 0.004019837106466712, 2.531168606617176
0.34285714285714286, 8, 16, 0.31002419508594486, 0.003142917560093325, 9.260758352387144
0.34285714285714286, 8, 18, 0.3095172243443009, 0.0027421314176855316, 3.4848974552105325
0.35, 2, 12, 0.42617954424862675, 0.0004265209295651478, 4.747849418390556
0.35, 2, 14, 0.424531358151178, 0.000332400056855184, 25.3784361494272
0.35, 2, 16, 0.4203218477048789, 0.0002948642125313781, 200.4735748141674
0.35, 2, 18, 0.4190300950549686, 0.0002864303886099569, 758.289374284811
0.35, 4, 12, 0.37406697077672335, 0.0012177933353561448, 4.126957248628014
0.35, 4, 14, 0.3651983181675347, 0.0009339103827802475, 23.191564442064166
0.35, 4, 16, 0.3577705807275036, 0.0008263440708393996, 55.49627449977181
0.35, 4, 18, 0.35538510435792353, 0.0007705361454787928, 27.759994534536343
0.35, 6, 12, 0.3480009975797683, 0.0027997982356082495, 1.5586885458566266
0.35, 6, 14, 0.3364092770164784, 0.002047768418505001, 8.663318280431225
0.35, 6, 16, 0.32628086518532434, 0.0017307001678670538, 21.91407493644607
0.35, 6, 18, 0.3245587853593691, 0.001560940905232651, 7.604106786795035
0.35, 8, 12, 0.33264840189929273, 0.006079416629307311, 0.513963059721917
0.35, 8, 14, 0.3188799866480757, 0.003961653412424026, 3.3626779188856637
0.35, 8, 16, 0.30444589969455843, 0.003094250538439909, 12.147270562184305
0.35, 8, 18, 0.304722122733759, 0.0026995635431759256, 3.9853082718981447
